Druid,SourceID,Accession_number,Title,Location,Map_number,Extent,Dimensions,Form,Abstract,Place,Place_authorityURI,Place_URI,DateCreated,DateCreated_end,Date_qualifier,Genre,Genre_authority,Genre_URI,purls,Auth. done,Name1,INITIALS/STATUS,Name 1 notes,Name1_type,Name1_authority,Name1_URI,Role1,Role1_authority,Role1_URI,Name2,INITIALS/STATUS,Name2 notes,Name2_type,Name2_authority,Name2_URI,Role2,Role2_authority,Role2_URI,Name3,Name3 notes,Name3_type,Name3_authority,Name3_URI,Role3,Role3_authority,Role3_URI,Subject_Name3,INITIALS/STATUS,Name3 notes,Subject_Name3_type,Subject_Name3_authority,Subject_Name3_URI,Subject_Name4,INITIALS/STATUS,Subject_Name4_type,Subject_Name4_authority,Subject_Name4_URI,Subject_Name5,INITIALS/STATUS,Subject_Name5_type,Subject_Name5_authority,Subject_Name5_URI,Subject_Name6,INITIALS/STATUS,Subject_Name6_type,Subject_Name6_authority,Subject_Name6_URI,Subject_Name7,INITIALS/STATUS,Name7 notes,Subject_Name7_type,Subject_Name7_authority,Subject_Name7_URI,Subject_Name8,INITIALS/STATUS,Name8 notes,Subject_Name8_type,Subject_Name8_authority,Subject_Name8_URI,Topic1,Topic2,Topic3,Topic4,Series,Location_topic,Location_topic_tag,Location_topic_authority,Location_topic_URI,Location_topic2,Location_topic2_tag,Location_topic2_authority,Location_topic2_URI,Location_topic3,Location_topic3_tag,Location_topic3_authority,Location_topic3_URI,Location_topic4,Location_topic4_tag,Location_topic4_authority,Location_topic4_URI,Geographic1,,Geographic1_authority,Geographic1_URI,Geographic1_coordinates,west_bc,south_bc,east_bc,north_bc,Geographic2,Geographic2_authority,Geographic2_URI,Geographic3,,Geographic3_authority,Geographic3_URI,Geographic4,,Geographic4_authority,Geographic4_URI,Geographic5,,Geographic5_authority,Geographic5_URI,Geographic6,Geographic6_authority,Geographic6_URI,Geographic7,Geographic7_authority,Geographic7_URI,Geographic8,Geographic8_authority,Geographic8_URI,Geographic9,Geographic9_authority,Geographic9_URI,Geographic10,Geographic10_authority,Geographic10_URI,Geographic11,Geographic11_authority,Geographic11_URI,Geographic12,Geographic12_authority,Geographic12_URI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vt185dg9609,sc1049_m101,,Santa Rita Rancho file,Box D2,M101,,18 x 26 in.,blueprint copy,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/vt185dg9609,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 121°57'22""--W 121°47'57""/N 37°42'09""--N 37°37'12"")",-121.956157,37.620168,-121.799249,37.702692,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,Santa Rita Rancho (Calif.),,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mk098gw2229,sc1049_m102,,Stanford Heights [San Francisco?],Box A1,M102,,11 x 14 in.,,,,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mk098gw2229,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"Stanford Heights (San Francisco, Calif.)", ,local,,"(W 122°27'01""--W 122°26'56""/N 37°44'12""--N 37°44'01"")",-122.4504569,37.7338019,-122.449093,37.7366751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my646px7533,sc1049_m102b,,"Stanford Heights, San Francisco [real estate brochure]",Box D2,M102b,,14 x 27.5 in.,Printed,,,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/my646px7533,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"Stanford Heights (San Francisco, Calif.)", ,local,,"(W 122°27'01""--W 122°26'56""/N 37°44'12""--N 37°44'01"")",-122.4504569,37.7338019,-122.449093,37.7366751,,,,San Francisco (Calif.),,lcsh,http://id.loc.gov/authorities/names/n79018452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vz054mq4989,sc1049_m103,,Seale Rancho File.  San Jose Abstract and Title Company. [shows land bought by L. Stanford 1876-78 for Palo Alto Stock Farm],Box C1,M103,,15 x 18 in.,diazo print (?),,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/vz054mq4989,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hoag, Delevan, 1827-",hkt/4/21/2015,No match found,personal,naf,http://id.loc.gov/authorities/names/no2015052890,"Bevins, Thomas",hkt/4/21/2015,personal,naf,http://id.loc.gov/authorities/names/no2015052877,Seale,hkt/ 5/12/2015,personal,naf,http://id.loc.gov/authorities/names/no2015063548,"Clark, John James, -1876",hkt/ 4/29/2015,personal,naf,http://id.loc.gov/authorities/names/no2015057331,"Adams, Nancy, active 1876",hkt/ 4/29/2015,"multiple names exist in naf, couldn't determine correct one ",personal,naf,http://id.loc.gov/authorities/names/no2015057247,"Wilson, Thomas, active approximately 1850",hkt/ 4/28/2015,"multiple names exist in naf, couldn't determine correct one ",personal,naf,http://id.loc.gov/authorities/names/no2015056665,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 122°12'08""--W 122°05'12""/N 37°27'56""--N 37°17'07"")",-122.202476,37.285346,-122.086779,37.465586,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,Seale Rancho (Calif.),,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sz090rq5285,sc1049_m105,,"Map of the subdivision of a portion of the San Miguel Rancho, city and county of San Francisco, property of Hon. Leland Stanford.  Suveyed by Shackelford and Barker.",Map case Na1,M105,,24x 52 in.,blueprint,"Scale 1” = 100’; Bounded by Sutro’s land, Industrial School property, Railroad and Lookout Avenues",,,,1890,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/sz090rq5285,yes,Shackelford & Barker (Firm),"krt, 4/22/2015",,corporate,naf,http://id.loc.gov/authorities/names/no2015053496,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"San Miguel Rancho (San Francisco, Calif.)",,local,,"(W 122°32'11""--W 122°19'40""/N 37°48'43""--N 37°36'13"")",-122.536484,37.60363,-122.327915,37.812149,,,,San Francisco (Calif.),,lcsh,http://id.loc.gov/authorities/names/n79018452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pn931tv9531,sc1049_m106,,"Map of the Calistoga or Little Geysers and the Hot Sulphur Springs, Napa County California.  Surveyed by T.W. Morgan.  Lith. by Britton and Rey, S.F.",Map case Na1,M106,,35 x 43 in.,1 in mylar,Includes drawing of part of town of Calistoga,,,,1871-01,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pn931tv9531,yes,Britton & Rey,,,corporate,naf,http://id.loc.gov/authorities/names/n50065544,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,"Morgan, T.W.", ,,personal,naf,http://id.loc.gov/authorities/names/n84001467,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Calistoga (Calif.),,lcsh,http://id.loc.gov/authorities/names/n82032028,"(W 122°36'14""--W 122°33'17""/N 38°35'53""--N 38°34'04"")",-122.6040239,38.56792,-122.554836,38.598067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sr689yr4020,sc1049_m108_os,,"Map of the Gwin Ranch, commonly known as Government Ranch, belonging to the estate of Leland Stanford, Contra Costa County.",Rolled oversize,M108 os,,36 x 45 in.,hand drawn,Oversize,,,,1880,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/sr689yr4020,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Gwin Ranch (Calif.),,local,,"(W 122°26'08""--W 121°32'02""/N 38°05'59""--N 37°43'07"")",-122.435718,37.718629,-121.534102,38.099878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gb204pd6179,sc1049_m112,,"Official map of Tehama County / Board of Supervisors, Tehama.  Surveyed by W.F. Luning.",Box A3,M112,,5 x 5 in.,printed,1 map in 102 sections pasted into a bound volume.; Stanford lands colored in red; Cover title: Map Book of Tehama County,,,,1903,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/gb204pd6179,yes,"Luning, William Frank",jkd/9/3/2015,"http://bridgehunter.com/category/builder/wf-luning/, http://archives.csuchico.edu/cdm/ref/collection/coll11/id/1731",personal,naf,http://id.loc.gov/authorities/names/no2015118012,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv.html,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Vina Ranch (Calif.),,lcsh,http://id.loc.gov/authorities/subjects/sh93008448,"(W 123°03'57""--W 121°20'32""/N 40°27'11""--N 39°47'50"")",-123.066009,39.797468,-121.342264,40.453133,,,,Tehama County (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81042993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx873sq7189,sc1049_m113a,,"Estate of Leland Stanford, deceased.  Unusual offering of ranch property by order of Mrs. Jane L. Stanford, executrix.  Property for sale by McAfee Brothers, S.F.",Box B1,M113,2 sheets,19 x 12.5 in.,printed,Orig. stapled together as an 8pp brochure; now in 2 mylar envelopes; other copies located in 4digit collection at 0006 and in SC33a,,,,1897,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/tx873sq7189,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"Copeland Ranch (Tehama County, Calif.)",,local,,"(W 124°24'00""--W 114°07'00""/N 42°00'00""--N 32°32'00"")",-124.41,32.53,-114.13,42.01,,,,"Shafer Ranch (Tehama County, Calif.)",,local,,Gwin Ranch (Calif.),,local,,"Coon Tract (Santa Clara County and San Mateo County, Calif.)", ,local,,"McCoppin Tract (San Luis Obispo County, Calif.)",local,,Stillman Ranch (Calif.),local,,Redlands (Calif.),lcsh,http://id.loc.gov/authorities/names/n50052573,"Felt Tract (Santa Clara County and San Mateo County, Calif.)",local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nz284sw1072,sc1049_m113.1,,"Estate of Leland Stanford, deceased.  Unusual offering of ranch property by order of Mrs. Jane L. Stanford, executrix.  Property for sale by McAfee Brothers, S.F.",Box A1,M113.1,2 sheets,19 x 12.5 in.,printed,other copies located in 4digit collection at 0006 and in SC33a,,,,1897,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/nz284sw1072,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"Copeland Ranch (Tehama County, Calif.)",,local,,"(W 124°24'00""--W 114°07'00""/N 42°00'00""--N 32°32'00"")",-124.41,32.53,-114.13,42.01,,,,"Shafer Ranch (Tehama County, Calif.)",,local,,Gwin Ranch (Calif.),,local,,"Coon Tract (Santa Clara County and San Mateo County, Calif.)", ,local,,"McCoppin Tract (San Luis Obispo County, Calif.)",local,,Stillman Ranch (Calif.),local,,Redlands (Calif.),lcsh,http://id.loc.gov/authorities/names/n50052573,"Felt Tract (Santa Clara County and San Mateo County, Calif.)",local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wj650ch4436,sc1049_m114,2001263,"Topology and Geology of the Stanford - Durham Ranch / A Property of the LSJU in Butte County, California. Done under the direction of J. C. Branner by E. C. Templeton.",Box D2,M114,,19 x 24.5 in. encapsulated,printed,Copy 1 is annotated in black ink; Copy 2 is annotated in red and black ink; See collection files for provenance information,,,,1912,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/wj650ch4436,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Branner, John Casper, 1850-1922",,,personal,naf,http://id.loc.gov/authorities/names/n86065265,,,,,,,,,,,,,,,,"Templeton, E. C.",gdg/4/23/2015,http://books.google.com/books?id=BF0WAAAAIAAJ&pg=RA3-PA56&lpg=RA3-PA56&dq=e.c.+templeton+stanford&source=bl&ots=XNJZJGe7Ln&sig=2a3WIz0dGeChV_6amOM31Z7JH1g&hl=en&sa=X&ei=TCP-U8_9IIHQiwKB34HoAQ&ved=0CB4Q6AEwAA#v=onepage&q=e.c.%20templeton%20stanford&f=false,personal,naf,http://id.loc.gov/authorities/names/no2015054276,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,"Durham Ranch (Butte County, Calif.)",,local,,"(W 121°54'35""--W 121°41'19""/N 39°42'47""--N 39°32'14"")",-121.909901,39.537425,-121.688703,39.713333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qn291ct8116,sc1049_m150,,"Palo Alto residence and stock farm of Leland Stanford.  Santa Clara County, California.  Surveyed, laid out and superintended by Alfred Poett.",Box C1,M150,3 sheets,18 x 24 in.,photostat (original=M155),"Positive and negative copies for area of barns and tracks.; Negative copy for area of Stanford residence, vineyard, and Coutts’ property.; Original = M155",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1880,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/qn291ct8116,yes,"Poett, Alfred",gdg/4/20/2/15,http://burlingamefoundingfamilies.wordpress.com/poett-redington-introduction/alfred-poett/,personal,naf,http://id.loc.gov/authorities/names/no2015052157,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv.html,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 122°12'13""--W 122°09'00""/N 37°29'13""--N 37°24'54"")",-122.203826,37.415133,-122.15023,37.486955,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qq519rc8294,sc1049_m151,,"Palo Alto Stock Farm, established 1876, discontinued, 1903.",Box C1,M151,,13 x 16 in.,photoprint with negative,"Contains ledger indentifying stalls, buildings and places of interest by number",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/qq519rc8294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 122°12'13""--W 122°09'00""/N 37°29'13""--N 37°24'54"")",-122.203826,37.415133,-122.15023,37.486955,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hz844bc7667,sc1049_m153,,"Sketch of Ranch shewing [sic] farm operations 1878 to 1879, Fremont Township, Santa Clara County. Filed in Co. Assessors Office, March 6, 1882.",Box C1,M153,,14x 14 in.,"ink on linen, pasted on board",This is the Palo Alto Stock Farm.  Fremont Township evidently a name used briefly for the area which was not platted until 1889.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1882,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/hz844bc7667,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 122°12'13""--W 122°09'00""/N 37°29'13""--N 37°24'54"")",-122.203826,37.415133,-122.15023,37.486955,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr270jw2172,sc1049_m154,,"Palo Alto Stock Farm, 1876-1903, after survey at request of Stanford. [3 sheets of maps; 6 pages of notes]",Box C1,M154,,24 x 18 in.,"hand drawn [or traced], typewritten key","Similar to M151 but with more detailed key; Includes sketches of Kindergarten (track), feedmill, granary, sickbay, harness shop",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1883,1892,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/dr270jw2172,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Palo Alto Stock Farm (Calif.),,local,,"(W 122°12'13""--W 122°09'00""/N 37°29'13""--N 37°24'54"")",-122.203826,37.415133,-122.15023,37.486955,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv749pv3112,sc1049_m156,,Profile showing bottom of San Francisquito Creek 5000 ft. up stream from San Jose and S.F. County Road Bridge.,Map case Na1,M156,,9 1/4 x 37 1/2 in.,ink on graph paper,Mentioning “In bend back of Conservatory”,,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/sv749pv3112,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,San Francisquito Creek (Calif.),,lcsh,http://id.loc.gov/authorities/subjects/sh2003003050,"(W 122°14'25""--W 122°06'54""/N 37°27'59""--N 37°24'20"")",-122.24039,37.405578,-122.115032,37.466396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yh517nn5923,sc1049_m157,,Plot of New Mayfield Road,Map case Na1,M157,,14 1/2 x 38 in.,ink on linen,"Showing city of Mayfield between El Camino and RR tracks and land of future College Terrace (labeled Weisshaar, Peers, Martain, Chafoin.)  Also land labeled Mezes.; Marked off in quadrants",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yh517nn5923,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Roads--Maps,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Mayfield (Calif.), ,lcsh,http://id.loc.gov/authorities/names/no2015055932,"(W 122°11'10""--W 122°08'30""/N 37°26'21""--N 37°24'57"")",-122.1863256,37.416033,-122.1418209,37.43935616,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,"College Terrace (Palo Alto, Calif.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rm909xq4982,sc1049_m158_copy,,Residence and grounds of Leland Stanford at Palo Alto,Box A1,M158 (copy),2 sheets,11 x 14 in.,copy print and photocopy,"Original at SU Treasurer’s Office, 31 x 62 in.",,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/rm909xq4982,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,,,,,"(W 122°11'28""--W 122°08'58""/N 37°26'36""--N 37°24'22"")",-122.191292,37.406339,-122.149475,37.443537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zm534qb4163,sc1049_m159,,"Map of the “Brick Kiln Field” otherwise known as the southern portion of Lot 25. Leased for 1 year . . . to Steve Anderson. Date of lease Oct. 1, 1896.",Box C1,M159,1 sheet,24 x 16.5 in.,pencil on paper; in mylar,"Shows Coutts’ reservoir and dam, Mayfield and Searsville Road, and border with College Terrace",,,,1896,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/zm534qb4163,yes,"Dobbel, C. H.",mwh/5/6/2015,No match found,personal,NAF,http://id.loc.gov/authorities/names/no2015060831,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,"Coutts, Peter, -1889",gdg/4/23/2015,http://www.paloaltoonline.com/weekly/morgue/spectrum/1998_Dec_9.LOOKBACK.html,personal,naf,http://id.loc.gov/authorities/names/no2015053535,,,,,,,,,,,,,,,,"Anderson, Steve",gdg/4/23/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015054277,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,,,,,"(W 122°11'03""--W 122°10'41""/N 37°25'47""--N 37°25'39"")",-122.1843279,37.427672,-122.1781254,37.4297519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yr279xs5992,sc1049_m160,,Hogan tract,,M160,1 sheet,36.25 x 25 in.,pencil on paper; in mylar,"Shows area bordered by Page Mill Rd, Arastadero Rd., and Matadero Creek; Coutts tower and Perkins house",,,,1898,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yr279xs5992,yes,,,No match found,,,,,,,,,,,,,,,,,,,,,,,, ,"rjr. Surname (Hogan) only on map. Owner of land parcel? Hogan Tract as geo subj., 7/20/15",No match found,,,,,rjr. Surname (Crowley) only on map. Owner of land parcel? Crowley Tract to geo subj. 7/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Matadero Creek (Calif.),,local,,"(W 122°08'58""--W 122°07'03""/N 37°25'58""--N 37°24'54"")",-122.149582,37.415245,-122.117567,37.432967,"Hogan Tract (Santa Clara County, Calif.)",local,,"Crowley Tract (Santa Clara County, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hv795sh3410,sc1049_m160b,,Hogan tract,Map case Na1,M160,1 sheet,36.25 x 25 in.,pencil on paper; in mylar,"Shows area bordered by Page Mill Rd, Arastadero Rd., and Matadero Creek; Coutts tower and Perkins house",,,,1898,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/hv795sh3410,yes,,,No match found,,,,,,,,,,,,,,,,,,,,,,,, ,"rjr. Surname (Hogan) only on map. Owner of land parcel? Hogan Tract as geo subj., 7/20/15",No match found,,,,,rjr. Surname (Crowley) only on map. Owner of land parcel? Crowley Tract to geo subj. 7/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maps of Stock Farm and Other Lands,,,,,,,,,,,,,,,,,Matadero Creek (Calif.),,local,,"(W 122°08'58""--W 122°07'03""/N 37°25'58""--N 37°24'54"")",-122.149582,37.415245,-122.117567,37.432967,"Hogan Tract (Santa Clara County, Calif.)",local,,"Crowley Tract (Santa Clara County, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
